"Event","Round","Diver","Country","Rank","DiveNo","Difficulty","JScore","Judge","JCountry"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","3.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","5.0","FABER Marc","NED"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","4.5","RAO Lang","CHN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","3.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","3.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","4.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",2,"3.2","4.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","2.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","2.5","FABER Marc","NED"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","2.5","RAO Lang","CHN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","3.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","3.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","2.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",3,"3.3","2.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","6.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","6.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","6.0","VYAS Mayur","IND"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","7.0","ALT Walter","GER"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","6.0","LEE William","SIN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","5.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",4,"3.1","6.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","4.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","5.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","4.0","VYAS Mayur","IND"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","4.5","ALT Walter","GER"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","4.5","LEE William","SIN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","3.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","JIN OK Kim","PRK","36",5,"3.2","5.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.5","FABER Marc","NED"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.5","RAO Lang","CHN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",1,"3.0","4.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.5","FABER Marc","NED"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.0","RAO Lang","CHN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",2,"3.2","4.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","3.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","3.5","FABER Marc","NED"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","4.0","RAO Lang","CHN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","4.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","3.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","4.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",3,"3.3","3.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","5.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","5.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","5.5","VYAS Mayur","IND"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","5.0","ALT Walter","GER"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","5.0","LEE William","SIN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","5.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",4,"3.2","6.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","3.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","4.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","5.5","VYAS Mayur","IND"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","5.0","ALT Walter","GER"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","5.5","LEE William","SIN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","5.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","POTYEKHINA Viktoriya","UKR","37",5,"3.3","5.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","6.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","6.5","FABER Marc","NED"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","6.0","RAO Lang","CHN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","5.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","6.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","5.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",1,"2.8","6.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","3.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","3.0","FABER Marc","NED"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","2.5","RAO Lang","CHN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","2.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","2.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","3.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",2,"3.0","3.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","7.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","7.0","FABER Marc","NED"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","7.0","RAO Lang","CHN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","7.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","6.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","7.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",3,"2.9","7.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","3.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","3.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","3.5","VYAS Mayur","IND"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","3.5","ALT Walter","GER"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","4.0","LEE William","SIN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","3.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",4,"3.2","3.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","5.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","5.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","4.5","VYAS Mayur","IND"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","5.5","ALT Walter","GER"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","5.0","LEE William","SIN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","5.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","SPAZIANI Brenda","ITA","38",5,"2.8","5.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","4.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","4.5","FABER Marc","NED"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","3.5","RAO Lang","CHN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","4.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","4.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","4.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",1,"2.8","3.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","5.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","4.5","FABER Marc","NED"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","5.0","RAO Lang","CHN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","3.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","4.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","4.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",2,"2.7","4.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.5","FABER Marc","NED"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.5","RAO Lang","CHN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",3,"2.7","6.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","4.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","3.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","3.5","VYAS Mayur","IND"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","4.5","ALT Walter","GER"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","4.5","LEE William","SIN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","3.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",4,"3.2","3.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","6.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","5.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","6.0","VYAS Mayur","IND"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","6.5","ALT Walter","GER"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","5.5","LEE William","SIN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","5.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","LAATUNEN Iira","FIN","39",5,"2.9","6.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","6.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","5.5","FABER Marc","NED"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","6.0","RAO Lang","CHN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","5.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","6.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",1,"3.0","6.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","4.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","5.0","FABER Marc","NED"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","4.5","RAO Lang","CHN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","5.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","4.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","5.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",2,"3.2","4.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","4.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","5.0","FABER Marc","NED"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","5.0","RAO Lang","CHN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","5.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","5.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","5.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",3,"3.3","6.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","6.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","5.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","5.5","VYAS Mayur","IND"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","5.5","ALT Walter","GER"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","6.0","LEE William","SIN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","5.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",4,"3.2","5.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","VYAS Mayur","IND"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","ALT Walter","GER"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","LEE William","SIN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","CHAPLENKO Alina","UKR","40",5,"3.3","0.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","8.5","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","8.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","8.5","VYAS Mayur","IND"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","7.5","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","8.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","8.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",1,"3.0","8.0","LATIMER Simon James","NZL"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.5","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.5","VYAS Mayur","IND"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",2,"3.2","8.0","LATIMER Simon James","NZL"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","8.5","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","8.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","7.5","VYAS Mayur","IND"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","8.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","8.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","8.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",3,"3.2","8.5","LATIMER Simon James","NZL"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","8.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","7.5","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","7.0","VYAS Mayur","IND"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","7.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","7.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","7.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",4,"3.3","7.0","LATIMER Simon James","NZL"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","8.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","9.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","8.5","VYAS Mayur","IND"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","8.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","8.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","8.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","CHEN Ruolin","CHN","1",5,"3.2","8.5","LATIMER Simon James","NZL"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","4.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","4.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","3.0","VYAS Mayur","IND"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","3.5","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","4.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","4.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","HU Yadan","CHN","2",1,"3.0","3.5","LATIMER Simon James","NZL"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","8.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","8.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","8.0","VYAS Mayur","IND"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","7.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","8.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","8.5","SOROKINA Anna","UKR"
"W10mPF","Semifinal","HU Yadan","CHN","2",2,"3.2","8.0","LATIMER Simon James","NZL"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","9.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","9.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","8.5","VYAS Mayur","IND"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","8.5","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","9.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","8.5","SOROKINA Anna","UKR"
"W10mPF","Semifinal","HU Yadan","CHN","2",3,"3.2","9.5","LATIMER Simon James","NZL"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","6.5","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","6.5","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","7.5","VYAS Mayur","IND"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","7.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","6.5","RUIZ Rolando","CUB"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","6.5","SOROKINA Anna","UKR"
"W10mPF","Semifinal","HU Yadan","CHN","2",4,"3.3","6.5","LATIMER Simon James","NZL"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","9.5","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","8.5","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","8.0","VYAS Mayur","IND"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","8.0","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","8.0","RUIZ Rolando","CUB"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","8.0","SOROKINA Anna","UKR"
"W10mPF","Semifinal","HU Yadan","CHN","2",5,"3.2","8.5","LATIMER Simon James","NZL"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","7.5","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","8.0","TOULOUDIS Nikolaos","GRE"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","8.0","VYAS Mayur","IND"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","7.5","ILIES Daniela Mihael","ROU"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","7.5","RUIZ Rolando","CUB"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","7.5","SOROKINA Anna","UKR"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",1,"3.0","8.0","LATIMER Simon James","NZL"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",2,"2.9","7.0","BARBOSA Ana Virginia","BRA"
"W10mPF","Semifinal","BATKI Noemi","ITA","3",2,"2.9","6.5","TOULOUDIS Nikolaos","GRE"
